year,month,day,team,opponent,location,teamscore,oppscore,canceled,postponed,OT,D1
2021,2,5,UC Riverside,Cal St. Fullerton,V,,,True,False,,2
2021,2,6,UC Riverside,Cal St. Fullerton,V,,,True,False,,2
2021,2,12,UC Riverside,UC Irvine,H,86.0,65.0,False,False,,2
2021,2,13,UC Riverside,UC Irvine,H,67.0,73.0,False,False,,2
2021,2,19,UC Riverside,UC San Diego,V,81.0,75.0,False,False,,2
2021,2,20,UC Riverside,UC San Diego,V,82.0,83.0,False,False,,2
2021,2,26,UC Riverside,UC Santa Barbara,H,68.0,72.0,False,False,,2
2021,2,27,UC Riverside,UC Santa Barbara,H,68.0,52.0,False,False,,2
2021,3,5,UC Riverside,CSUN,V,72.0,68.0,False,False,,2
2021,3,6,UC Riverside,CSUN,V,66.0,65.0,False,False,,2
2021,3,11,UC Riverside,Hawaii,N,62.0,52.0,False,False,,2
2021,3,12,UC Riverside,UC Irvine,N,61.0,78.0,False,False,,2
2020,12,20,UC San Diego,San Diego Christian,H,,,True,False,,1
2020,12,22,UC San Diego,St. Katherine,H,77.0,51.0,False,False,,1
2020,12,23,UC San Diego,St. Katherine,H,75.0,39.0,False,False,,1
2021,1,1,UC San Diego,Cal Poly,V,,,True,False,,2
2021,1,2,UC San Diego,Cal Poly,V,,,True,False,,2
2021,1,8,UC San Diego,UC Irvine,H,,,False,True,,2
2021,1,8,UC San Diego,CSUN,H,,,True,False,,2
2021,1,9,UC San Diego,UC Irvine,H,65.0,79.0,False,False,,2
2021,1,9,UC San Diego,CSUN,H,,,True,False,,2
2021,1,15,UC San Diego,UC Santa Barbara,V,52.0,69.0,False,False,,2
2021,1,16,UC San Diego,UC Santa Barbara,V,53.0,84.0,False,False,,2
2021,1,22,UC San Diego,UC Davis,H,89.0,69.0,False,False,,2
2021,1,23,UC San Diego,UC Davis,H,71.0,78.0,False,False,,2
2021,1,29,UC San Diego,Long Beach St.,V,,,True,False,,2
2021,1,30,UC San Diego,Long Beach St.,V,,,True,False,,2
2021,1,31,UC San Diego,UC Riverside,V,59.0,71.0,False,False,,2
2021,2,5,UC San Diego,Hawaii,H,,,True,False,,2
2021,2,6,UC San Diego,Sacramento St.,H,,,True,False,,2
2021,2,6,UC San Diego,Hawaii,H,,,True,False,,2
2021,2,7,UC San Diego,Bethesda (CA),H,101.0,64.0,False,False,,1
2021,2,12,UC San Diego,CSU Bakersfield,V,71.0,76.0,False,False,,2
2021,2,13,UC San Diego,CSU Bakersfield,V,50.0,65.0,False,False,,2
2021,2,19,UC San Diego,UC Riverside,H,75.0,81.0,False,False,,2
2021,2,20,UC San Diego,UC Riverside,H,83.0,82.0,False,False,,2
2021,2,26,UC San Diego,UC Irvine,V,55.0,80.0,False,False,,2
2021,2,27,UC San Diego,UC Irvine,V,64.0,75.0,False,False,,2
2021,3,5,UC San Diego,Cal St. Fullerton,H,89.0,85.0,False,False,,2
2021,3,6,UC San Diego,Cal St. Fullerton,H,85.0,78.0,False,False,,2
2020,11,27,UC Santa Barbara,FGCU,H,,,True,False,,2
2020,11,29,UC Santa Barbara,St. Katherine,H,92.0,55.0,False,False,,1
2020,12,3,UC Santa Barbara,Bethesda (CA),H,123.0,52.0,False,False,,1
2020,12,5,UC Santa Barbara,Fresno Pacific,H,,,True,False,,1
2020,12,7,UC Santa Barbara,LMU (CA),H,69.0,58.0,False,False,,2
2020,12,12,UC Santa Barbara,LMU (CA),V,76.0,81.0,False,False,,2
2020,12,19,UC Santa Barbara,Pepperdine,V,75.0,63.0,False,False,,2
2020,12,27,UC Santa Barbara,UC Irvine,V,56.0,75.0,False,False,,2
2020,12,28,UC Santa Barbara,UC Irvine,V,69.0,73.0,False,False,,2
2021,1,1,UC Santa Barbara,Cal St. Fullerton,H,81.0,63.0,False,False,,2
2021,1,2,UC Santa Barbara,Cal St. Fullerton,H,65.0,61.0,False,False,,2
2021,1,15,UC Santa Barbara,UC San Diego,H,69.0,52.0,False,False,,2
2021,1,16,UC Santa Barbara,UC San Diego,H,84.0,53.0,False,False,,2
2021,1,22,UC Santa Barbara,CSUN,V,105.0,58.0,False,False,,2
2021,1,23,UC Santa Barbara,CSUN,V,80.0,66.0,False,False,,2
2021,1,29,UC Santa Barbara,UC Davis,V,72.0,51.0,False,False,,2
2021,1,30,UC Santa Barbara,UC Davis,V,89.0,86.0,False,False,,2
2021,2,5,UC Santa Barbara,Long Beach St.,H,,,True,False,,2
2021,2,6,UC Santa Barbara,Long Beach St.,H,,,True,False,,2
2021,2,12,UC Santa Barbara,Hawaii,V,59.0,50.0,False,False,,2
2021,2,13,UC Santa Barbara,Hawaii,V,81.0,74.0,False,False,,2
2021,2,19,UC Santa Barbara,CSU Bakersfield,H,71.0,66.0,False,False,,2
2021,2,20,UC Santa Barbara,CSU Bakersfield,H,63.0,44.0,False,False,,2
2021,2,26,UC Santa Barbara,UC Riverside,V,72.0,68.0,False,False,,2
2021,2,27,UC Santa Barbara,UC Riverside,V,52.0,68.0,False,False,,2
2021,3,5,UC Santa Barbara,Cal Poly,H,71.0,57.0,False,False,,2
2021,3,6,UC Santa Barbara,Cal Poly,H,70.0,54.0,False,False,,2
2021,3,11,UC Santa Barbara,Long Beach St.,N,95.0,87.0,False,False,,2
2021,3,12,UC Santa Barbara,UC Davis,N,71.0,55.0,False,False,,2
2021,3,13,UC Santa Barbara,UC Irvine,N,79.0,63.0,False,False,,2
2021,3,20,UC Santa Barbara,Creighton,N,62.0,63.0,False,False,,2
2020,11,28,UCF,Oklahoma,H,,,False,True,,2
2020,11,30,UCF,Auburn,H,63.0,55.0,False,False,,2
2020,12,6,UCF,Michigan,V,58.0,80.0,False,False,,2
2020,12,19,UCF,Florida St.,V,86.0,74.0,False,False,,2
2020,12,22,UCF,Cincinnati,H,75.0,70.0,False,False,,2
2020,12,26,UCF,Houston,H,54.0,63.0,False,False,,2
2021,1,2,UCF,South Fla.,V,61.0,68.0,False,False,,2
2021,1,14,UCF,Temple,V,55.0,62.0,False,False,,2
2021,1,17,UCF,Houston,V,58.0,75.0,False,False,,2
2021,1,23,UCF,SMU,H,65.0,78.0,False,False,,2
2021,1,27,UCF,East Carolina,H,71.0,64.0,False,False,,2
2021,1,30,UCF,Wichita St.,V,88.0,93.0,False,False,,2
2021,2,1,UCF,Memphis,V,69.0,96.0,False,False,,2
2021,2,3,UCF,Memphis,V,61.0,75.0,False,False,,2
2021,2,6,UCF,Tulsa,V,65.0,58.0,False,False,,2
2021,2,10,UCF,Wichita St.,H,60.0,61.0,False,False,,2
2021,2,12,UCF,Tulane,H,53.0,49.0,False,False,,2
2021,2,14,UCF,Cincinnati,V,68.0,69.0,False,False,,2
2021,2,17,UCF,South Fla.,H,81.0,65.0,False,False,,2
2021,2,20,UCF,Tulane,V,84.0,81.0,False,False,,2
2021,2,23,UCF,SMU,V,,,False,True,,2
2021,2,27,UCF,Temple,H,,,True,False,,2
2021,3,2,UCF,Tulsa,H,73.0,69.0,False,False,,2
2021,3,4,UCF,East Carolina,V,64.0,60.0,False,False,,2
2021,3,11,UCF,East Carolina,N,72.0,62.0,False,False,,2
2021,3,12,UCF,Memphis,N,62.0,70.0,False,False,,2
2020,11,25,UCLA,San Diego St.,V,58.0,73.0,False,False,,2
2020,11,27,UCLA,Pepperdine,N,107.0,98.0,False,False,,2
2020,11,30,UCLA,Long Beach St.,H,,,False,True,,2
2020,12,3,UCLA,Seattle U,H,78.0,52.0,False,False,,2
2020,12,6,UCLA,California,H,76.0,56.0,False,False,,2
2020,12,9,UCLA,San Diego,H,83.0,56.0,False,False,,2
2020,12,11,UCLA,Marquette,H,69.0,60.0,False,False,,2
2020,12,15,UCLA,Long Beach St.,H,,,False,True,,2
2020,12,19,UCLA,Ohio St.,N,70.0,77.0,False,False,,2
2020,12,31,UCLA,Utah,H,72.0,70.0,False,False,,2
2021,1,2,UCLA,Colorado,H,65.0,62.0,False,False,,2
2021,1,7,UCLA,Arizona St.,V,81.0,75.0,False,False,,2
2021,1,9,UCLA,Arizona,V,81.0,76.0,False,False,,2
2021,1,14,UCLA,Washington St.,H,91.0,61.0,False,False,,2
2021,1,16,UCLA,Washington,H,81.0,76.0,False,False,,2
2021,1,21,UCLA,California,V,61.0,57.0,False,False,,2
2021,1,23,UCLA,Stanford,N,72.0,73.0,False,False,,2
2021,1,28,UCLA,Oregon,H,,,False,True,,2
2021,1,30,UCLA,Oregon St.,H,57.0,52.0,False,False,,2
2021,2,6,UCLA,Southern California,V,48.0,66.0,False,False,,2
2021,2,11,UCLA,Washington St.,V,73.0,81.0,False,False,,2
2021,2,13,UCLA,Washington,V,64.0,61.0,False,False,,2
2021,2,18,UCLA,Arizona,H,74.0,60.0,False,False,,2
2021,2,20,UCLA,Arizona St.,H,80.0,79.0,False,False,,2
2021,2,25,UCLA,Utah,V,76.0,61.0,False,False,,2
2021,2,27,UCLA,Colorado,V,61.0,70.0,False,False,,2
2021,3,3,UCLA,Oregon,V,74.0,82.0,False,False,,2
2021,3,6,UCLA,Southern California,H,63.0,64.0,False,False,,2
2021,3,11,UCLA,Oregon St.,N,79.0,83.0,False,False,,2
2021,3,18,UCLA,Michigan St.,N,86.0,80.0,False,False,,2
2021,3,20,UCLA,BYU,N,73.0,62.0,False,False,,2
2021,3,22,UCLA,Abilene Christian,N,67.0,47.0,False,False,,2
2021,3,28,UCLA,Alabama,N,88.0,78.0,False,False,,2
2021,3,30,UCLA,Michigan,N,51.0,49.0,False,False,,2
2021,4,3,UCLA,Gonzaga,N,90.0,93.0,False,False,,2
2020,11,25,UConn,Central Conn. St.,H,102.0,75.0,False,False,,2
2020,11,27,UConn,Hartford,H,69.0,57.0,False,False,,2
2020,12,1,UConn,Vanderbilt,N,,,True,False,,2
2020,12,3,UConn,Southern California,N,61.0,58.0,False,False,,2
2020,12,5,UConn,NC State,N,,,True,False,,2
2020,12,8,UConn,Rider,H,,,True,False,,2
2020,12,11,UConn,St. John's (NY),H,,,False,True,,2
2020,12,13,UConn,Georgetown,V,,,False,True,,2
2020,12,20,UConn,Creighton,H,74.0,76.0,False,False,,2
2020,12,23,UConn,DePaul,V,,,False,True,,2
2020,12,30,UConn,DePaul,H,82.0,61.0,False,False,,2
2021,1,5,UConn,Marquette,V,65.0,54.0,False,False,,2
2021,1,9,UConn,Butler,V,72.0,60.0,False,False,,2
2021,1,11,UConn,DePaul,V,60.0,53.0,False,False,,2
2021,1,15,UConn,Villanova,H,,,False,True,,2
2021,1,18,UConn,St. John's (NY),H,70.0,74.0,False,False,,2
2021,1,20,UConn,Xavier,H,,,False,True,,2
2021,1,23,UConn,Creighton,V,66.0,74.0,False,False,,2
2021,1,26,UConn,Butler,H,63.0,51.0,False,False,,2
2021,1,28,UConn,Villanova,H,,,False,True,,2
2021,1,31,UConn,St. John's (NY),V,,,False,True,,2
2021,2,6,UConn,Seton Hall,H,73.0,80.0,False,False,,2
2021,2,10,UConn,Providence,V,59.0,70.0,False,False,,2
2021,2,13,UConn,Xavier,V,80.0,72.0,False,False,,2
2021,2,16,UConn,Providence,H,73.0,61.0,False,False,,2
2021,2,20,UConn,Villanova,V,60.0,68.0,False,False,,2
2021,2,23,UConn,Georgetown,V,70.0,57.0,False,False,,2
2021,2,27,UConn,Marquette,H,80.0,62.0,False,False,,2
2021,3,3,UConn,Seton Hall,V,69.0,58.0,False,False,,2
2021,3,6,UConn,Georgetown,H,98.0,82.0,False,False,,2
2021,3,11,UConn,DePaul,N,94.0,60.0,False,False,,2
2021,3,12,UConn,Creighton,N,56.0,59.0,False,False,,2
2021,3,20,UConn,Maryland,N,54.0,63.0,False,False,,2
2020,11,25,UIC,Northern Ill.,V,65.0,61.0,False,False,,2
2020,11,28,UIC,Central Mich.,H,74.0,72.0,False,False,,2
2020,11,28,UIC,Trinity Int'l,H,,,True,False,,1
2020,12,1,UIC,Valparaiso,H,66.0,50.0,False,False,,2
2020,12,5,UIC,Ball St.,V,66.0,68.0,False,False,,2
2020,12,13,UIC,Loyola Chicago,H,66.0,77.0,False,False,,2
2020,12,19,UIC,Oakland,H,74.0,72.0,False,False,,2
2020,12,20,UIC,Oakland,H,90.0,73.0,False,False,,2
2020,12,26,UIC,Milwaukee,V,,,True,False,,2
2020,12,27,UIC,Milwaukee,V,,,True,False,,2
2021,1,1,UIC,Detroit Mercy,H,,,True,False,,2
2021,1,2,UIC,Detroit Mercy,H,,,True,False,,2
2021,1,8,UIC,Purdue Fort Wayne,V,89.0,96.0,False,False,,2
2021,1,9,UIC,Purdue Fort Wayne,V,55.0,88.0,False,False,,2
2021,1,15,UIC,Robert Morris,H,67.0,53.0,False,False,,2
2021,1,16,UIC,Robert Morris,H,66.0,62.0,False,False,,2
2021,1,22,UIC,Youngstown St.,V,67.0,66.0,False,False,,2
2021,1,23,UIC,Youngstown St.,V,77.0,85.0,False,False,,2
2021,1,29,UIC,Northern Ky.,V,68.0,72.0,False,False,,2
2021,1,30,UIC,Northern Ky.,V,67.0,69.0,False,False,,2
2021,2,5,UIC,Wright St.,H,47.0,72.0,False,False,,2
2021,2,6,UIC,Wright St.,H,57.0,77.0,False,False,,2
2021,2,12,UIC,IUPUI,V,69.0,89.0,False,False,,2
2021,2,13,UIC,IUPUI,V,81.0,88.0,False,False,,2
2021,2,19,UIC,Green Bay,H,61.0,58.0,False,False,,2
2021,2,20,UIC,Green Bay,H,59.0,69.0,False,False,,2
2021,2,25,UIC,Youngstown St.,V,58.0,74.0,False,False,,2
2020,11,27,UIW,Rice,H,53.0,68.0,False,False,,2
2020,11,29,UIW,Our Lady of the Lake,H,84.0,71.0,False,False,,1
2020,12,2,UIW,Wyoming,V,83.0,94.0,False,False,,2
2020,12,5,UIW,Texas St.,V,64.0,72.0,False,False,,2
2020,12,12,UIW,Grambling,H,,,True,False,,2
2020,12,14,UIW,UTRGV,H,,,True,False,,2
2020,12,18,UIW,Arizona St.,V,,,True,False,,2
2020,12,21,UIW,Rice,V,,,False,True,,2
2020,12,29,UIW,Texas Tech,V,51.0,79.0,False,False,,2
2020,12,31,UIW,McMurry,H,92.0,71.0,False,False,,1
2021,1,1,UIW,McMurry,H,81.0,54.0,False,False,,1
2021,1,6,UIW,Northwestern St.,V,75.0,67.0,False,False,,2
2021,1,9,UIW,New Orleans,V,64.0,86.0,False,False,,2
2021,1,13,UIW,McNeese,H,83.0,61.0,False,False,,2
2021,1,16,UIW,SFA,H,65.0,83.0,False,False,,2
2021,1,20,UIW,Lamar University,V,,,False,True,,2
2021,1,23,UIW,A&M-Corpus Christi,H,72.0,53.0,False,False,,2
2021,1,27,UIW,Houston Baptist,H,57.0,73.0,False,False,,2
2021,1,30,UIW,Abilene Christian,H,67.0,75.0,False,False,,2
2021,2,3,UIW,Lamar University,V,67.0,58.0,False,False,,2
2021,2,6,UIW,A&M-Corpus Christi,V,58.0,53.0,False,False,,2
2021,2,10,UIW,Northwestern St.,H,67.0,68.0,False,False,,2
2021,2,13,UIW,New Orleans,H,,,False,True,,2
2021,2,17,UIW,McNeese,V,,,False,True,,2
2021,2,20,UIW,SFA,V,,,False,True,,2
2021,2,24,UIW,Lamar University,H,45.0,67.0,False,False,,2
2021,3,1,UIW,New Orleans,H,72.0,88.0,False,False,,2
2021,3,3,UIW,Houston Baptist,V,67.0,72.0,False,False,,2
2021,3,6,UIW,Abilene Christian,V,60.0,85.0,False,False,,2
2021,3,9,UIW,Houston Baptist,N,68.0,80.0,False,False,,2
2020,12,3,ULM,Louisiana Tech,V,62.0,78.0,False,False,,2
2020,12,6,ULM,Northwestern St.,V,92.0,83.0,False,False,,2
2020,12,9,ULM,Lamar University,H,60.0,63.0,False,False,,2
2020,12,12,ULM,SFA,H,66.0,55.0,False,False,,2
2020,12,16,ULM,Grambling,H,61.0,78.0,False,False,,2
2020,12,19,ULM,Southern Miss.,V,47.0,60.0,False,False,,2
2020,12,22,ULM,Louisiana Tech,H,57.0,68.0,False,False,,2
2021,1,1,ULM,Arkansas St.,H,84.0,72.0,False,False,,2
2021,1,2,ULM,Arkansas St.,H,62.0,55.0,False,False,,2
2021,1,8,ULM,UT Arlington,H,64.0,77.0,False,False,,2
2021,1,9,ULM,UT Arlington,H,74.0,75.0,False,False,,2
2021,1,15,ULM,Arkansas St.,V,72.0,74.0,False,False,,2
2021,1,16,ULM,Arkansas St.,V,72.0,93.0,False,False,,2
2021,1,22,ULM,Texas St.,H,47.0,57.0,False,False,,2
2021,1,23,ULM,Texas St.,H,63.0,69.0,False,False,,2
2021,1,29,ULM,Little Rock,V,62.0,66.0,False,False,,2
2021,1,30,ULM,Little Rock,V,49.0,65.0,False,False,,2
2021,2,5,ULM,UT Arlington,V,56.0,63.0,False,False,,2
2021,2,6,ULM,UT Arlington,V,52.0,58.0,False,False,,2
2021,2,11,ULM,Louisiana,V,72.0,66.0,False,False,,2
2021,2,13,ULM,Louisiana,H,72.0,88.0,False,False,,2
2021,2,21,ULM,Little Rock,H,78.0,66.0,False,False,,2
2021,2,22,ULM,Little Rock,H,68.0,64.0,False,False,,2
2021,2,26,ULM,Texas St.,V,49.0,58.0,False,False,,2
2021,2,27,ULM,Texas St.,V,57.0,61.0,False,False,,2
2021,3,5,ULM,South Alabama,N,72.0,80.0,False,False,,2
2020,11,25,UMass Lowell,San Francisco,N,76.0,68.0,False,False,,2
2020,11,25,UMass Lowell,Towson,N,,,True,False,,2
2020,11,25,UMass Lowell,Florida,N,,,True,False,,2
2020,11,28,UMass Lowell,Illinois St.,N,72.0,82.0,False,False,,2
2020,11,29,UMass Lowell,Ohio St.,V,64.0,74.0,False,False,,2
2020,12,3,UMass Lowell,NC State,N,59.0,90.0,False,False,,2
2020,12,4,UMass Lowell,Sacred Heart,H,,,False,True,,2
2020,12,5,UMass Lowell,Bryant,H,,,False,True,,2
2020,12,9,UMass Lowell,Northeastern,V,,,True,False,,2
2020,12,21,UMass Lowell,Vermont,H,73.0,65.0,False,False,,2
2020,12,22,UMass Lowell,Vermont,H,53.0,62.0,False,False,,2
2020,12,27,UMass Lowell,Stony Brook,V,58.0,73.0,False,False,,2
2020,12,28,UMass Lowell,Stony Brook,V,64.0,71.0,False,False,,2
2021,1,2,UMass Lowell,NJIT,H,67.0,73.0,False,False,,2
2021,1,3,UMass Lowell,NJIT,H,74.0,60.0,False,False,,2
2021,1,9,UMass Lowell,Hartford,H,71.0,62.0,False,False,,2
2021,1,10,UMass Lowell,Hartford,H,58.0,75.0,False,False,,2
2021,1,16,UMass Lowell,Binghamton,V,92.0,78.0,False,False,,2
2021,1,17,UMass Lowell,Binghamton,V,77.0,67.0,False,False,,2
2021,1,23,UMass Lowell,UMBC,H,,,False,True,,2
2021,1,24,UMass Lowell,UMBC,H,,,False,True,,2
2021,2,5,UMass Lowell,New Hampshire,V,74.0,69.0,False,False,,2
2021,2,6,UMass Lowell,Maine,H,,,False,True,,2
2021,2,6,UMass Lowell,New Hampshire,V,63.0,74.0,False,False,,2
2021,2,7,UMass Lowell,Maine,H,,,False,True,,2
2021,2,12,UMass Lowell,Albany (NY),V,79.0,71.0,False,False,,2
2021,2,13,UMass Lowell,Albany (NY),V,69.0,81.0,False,False,,2
2021,2,20,UMass Lowell,New Hampshire,H,67.0,69.0,False,False,,2
2021,2,27,UMass Lowell,Stony Brook,N,64.0,62.0,False,False,,2
2021,2,28,UMass Lowell,New Hampshire,V,72.0,64.0,False,False,,2
2021,3,6,UMass Lowell,UMBC,V,79.0,77.0,False,False,,2
2021,3,13,UMass Lowell,Hartford,V,50.0,64.0,False,False,,2
2020,11,25,UMBC,Georgetown,V,62.0,70.0,False,False,,2
2020,11,28,UMBC,Saint Francis (PA),V,80.0,65.0,False,False,,2
2020,12,5,UMBC,Towson,H,,,False,True,,2
2020,12,7,UMBC,George Washington,H,92.0,81.0,False,False,,2
2020,12,8,UMBC,Delaware,H,76.0,61.0,False,False,,2
2020,12,11,UMBC,Mount St. Mary's,V,,,True,False,,2
2020,12,13,UMBC,Coppin St.,V,66.0,49.0,False,False,,2
2020,12,19,UMBC,Albany (NY),V,65.0,64.0,False,False,,2
2020,12,20,UMBC,Albany (NY),V,65.0,60.0,False,False,,2
2020,12,27,UMBC,Binghamton,H,74.0,67.0,False,False,,2
2020,12,28,UMBC,Binghamton,H,69.0,75.0,False,False,,2
2021,1,9,UMBC,New Hampshire,V,69.0,54.0,False,False,,2
2021,1,10,UMBC,New Hampshire,V,68.0,66.0,False,False,,2
2021,1,16,UMBC,Hartford,H,63.0,70.0,False,False,,2
2021,1,17,UMBC,Hartford,H,57.0,49.0,False,False,,2
2021,1,23,UMBC,UMass Lowell,V,,,False,True,,2
2021,1,24,UMBC,UMass Lowell,V,,,False,True,,2
2021,1,30,UMBC,Maine,H,,,False,True,,2
2021,1,31,UMBC,Maine,H,,,False,True,,2
2021,1,31,UMBC,NJIT,V,65.0,69.0,False,False,,2
2021,2,2,UMBC,NJIT,V,75.0,71.0,False,False,,2
2021,2,7,UMBC,Stony Brook,V,71.0,65.0,False,False,,2
2021,2,8,UMBC,Stony Brook,V,60.0,48.0,False,False,,2
2021,2,18,UMBC,Vermont,H,71.0,80.0,False,False,,2
2021,2,19,UMBC,Vermont,H,66.0,55.0,False,False,,2
2021,3,6,UMBC,UMass Lowell,H,77.0,79.0,False,False,,2
2020,11,27,UNC Asheville,UNCW,H,68.0,76.0,False,False,,2
2020,11,28,UNC Asheville,Western Caro.,H,81.0,83.0,False,False,,2
2020,12,5,UNC Asheville,South Carolina St.,H,77.0,56.0,False,False,,2
2020,12,8,UNC Asheville,ETSU,N,,,False,True,,2
2020,12,12,UNC Asheville,High Point,H,80.0,67.0,False,False,,2
2020,12,13,UNC Asheville,High Point,H,90.0,84.0,False,False,,2
2020,12,16,UNC Asheville,Chattanooga,V,66.0,69.0,False,False,,2
2020,12,22,UNC Asheville,Marshall,V,67.0,88.0,False,False,,2
2020,12,30,UNC Asheville,Longwood,V,80.0,73.0,False,False,,2
2020,12,31,UNC Asheville,Longwood,V,55.0,65.0,False,False,,2
2021,1,9,UNC Asheville,Hampton,V,71.0,73.0,False,False,,2
2021,1,10,UNC Asheville,Hampton,V,85.0,77.0,False,False,,2
2021,1,14,UNC Asheville,Charleston So.,H,92.0,54.0,False,False,,2
2021,1,15,UNC Asheville,Charleston So.,H,83.0,75.0,False,False,,2
2021,1,19,UNC Asheville,Gardner-Webb,V,79.0,75.0,False,False,,2
2021,1,20,UNC Asheville,Gardner-Webb,V,57.0,84.0,False,False,,2
2021,1,24,UNC Asheville,Radford,H,76.0,68.0,False,False,,2
2021,1,25,UNC Asheville,Radford,H,63.0,73.0,False,False,,2
2021,1,28,UNC Asheville,Winthrop,V,80.0,84.0,False,False,,2
2021,1,29,UNC Asheville,Winthrop,V,57.0,55.0,False,False,,2
2021,2,4,UNC Asheville,Campbell,H,,,False,True,,2
2021,2,5,UNC Asheville,Campbell,H,,,False,True,,2
2021,2,11,UNC Asheville,USC Upstate,V,,,False,True,,2
2021,2,12,UNC Asheville,USC Upstate,V,,,False,True,,2
2021,2,18,UNC Asheville,Presbyterian,H,,,False,True,,2
2021,2,19,UNC Asheville,Presbyterian,H,,,False,True,,2
2021,3,1,UNC Asheville,Longwood,H,61.0,77.0,False,False,,2
2020,11,27,UNC Greensboro,Little Rock,N,77.0,70.0,False,False,,2
2020,12,1,UNC Greensboro,Prairie View,N,,,True,False,,2
2020,12,1,UNC Greensboro,Winthrop,N,67.0,75.0,False,False,,2
2020,12,2,UNC Greensboro,Duquesne,N,68.0,81.0,False,False,,2
2020,12,4,UNC Greensboro,Louisville,V,,,True,False,,2
2020,12,10,UNC Greensboro,Coppin St.,V,80.0,86.0,False,False,,2
2020,12,11,UNC Greensboro,N.C. Wesleyan,H,,,False,True,,1
2020,12,13,UNC Greensboro,Norfolk St.,H,64.0,47.0,False,False,,2
2020,12,15,UNC Greensboro,USC Upstate,H,65.0,57.0,False,False,,2
2020,12,19,UNC Greensboro,Elon,V,71.0,64.0,False,False,,2
2020,12,20,UNC Greensboro,Alice Lloyd,H,,,True,False,,1
2020,12,22,UNC Greensboro,N.C. A&T,V,86.0,65.0,False,False,,2
2021,1,2,UNC Greensboro,ETSU,H,61.0,71.0,False,False,,2
2021,1,6,UNC Greensboro,Wofford,V,84.0,75.0,False,False,,2
2021,1,9,UNC Greensboro,Wofford,H,45.0,48.0,False,False,,2
2021,1,14,UNC Greensboro,Samford,V,87.0,63.0,False,False,,2
2021,1,16,UNC Greensboro,Samford,V,82.0,70.0,False,False,,2
2021,1,18,UNC Greensboro,The Citadel,H,87.0,73.0,False,False,,2
2021,1,23,UNC Greensboro,Chattanooga,V,74.0,66.0,False,False,,2
2021,1,27,UNC Greensboro,Mercer,H,81.0,68.0,False,False,,2
2021,1,30,UNC Greensboro,VMI,H,76.0,59.0,False,False,,2
2021,2,3,UNC Greensboro,The Citadel,V,85.0,66.0,False,False,,2
2021,2,6,UNC Greensboro,Samford,H,,,True,False,,2
2021,2,8,UNC Greensboro,Furman,V,49.0,68.0,False,False,,2
2021,2,10,UNC Greensboro,Furman,H,64.0,58.0,False,False,,2
2021,2,13,UNC Greensboro,Mercer,V,77.0,74.0,False,False,,2
2021,2,17,UNC Greensboro,VMI,V,77.0,88.0,False,False,,2
2021,2,20,UNC Greensboro,Chattanooga,H,60.0,55.0,False,False,,2
2021,2,22,UNC Greensboro,Western Caro.,V,77.0,56.0,False,False,,2
2021,2,24,UNC Greensboro,Western Caro.,H,80.0,81.0,False,False,,2
2021,2,27,UNC Greensboro,ETSU,V,85.0,74.0,False,False,,2
2021,3,6,UNC Greensboro,The Citadel,N,80.0,72.0,False,False,,2
2021,3,7,UNC Greensboro,ETSU,N,77.0,65.0,False,False,,2
2021,3,8,UNC Greensboro,Mercer,N,69.0,61.0,False,False,,2
2021,3,20,UNC Greensboro,Florida St.,N,54.0,64.0,False,False,,2
2020,11,25,UNCW,Western Caro.,N,76.0,98.0,False,False,,2
2020,11,27,UNCW,UNC Asheville,V,76.0,68.0,False,False,,2
2020,11,28,UNCW,Troy,N,73.0,50.0,False,False,,2
2020,12,7,UNCW,East Carolina,V,78.0,88.0,False,False,,2
2020,12,9,UNCW,St. Andrews,H,116.0,66.0,False,False,,1
2020,12,12,UNCW,Ole Miss,V,58.0,78.0,False,False,,2
2020,12,18,UNCW,Norfolk St.,V,80.0,72.0,False,False,,2
2020,12,21,UNCW,Campbell,V,78.0,59.0,False,False,,2
2020,12,23,UNCW,Delaware St.,H,87.0,63.0,False,False,,2
2021,1,2,UNCW,Drexel,V,,,False,True,,2
2021,1,3,UNCW,Drexel,V,,,False,True,,2
2021,1,18,UNCW,Towson,V,69.0,72.0,False,False,,2
2021,1,19,UNCW,Towson,V,74.0,78.0,False,False,,2
2021,1,23,UNCW,Delaware,H,77.0,70.0,False,False,,2
2021,1,24,UNCW,Delaware,H,62.0,67.0,False,False,,2
2021,1,30,UNCW,Hofstra,H,73.0,82.0,False,False,,2
2021,1,31,UNCW,Hofstra,H,83.0,89.0,False,False,,2
2021,2,7,UNCW,Elon,V,,,False,True,,2
2021,2,9,UNCW,James Madison,H,,,False,True,,2
2021,2,10,UNCW,James Madison,H,,,False,True,,2
2021,2,13,UNCW,William & Mary,H,,,False,True,,2
2021,2,14,UNCW,William & Mary,H,,,False,True,,2
2021,2,20,UNCW,Northeastern,V,,,False,True,,2
2021,2,21,UNCW,Northeastern,V,,,False,True,,2
2021,2,25,UNCW,Col. of Charleston,H,,,True,False,,2
2021,2,27,UNCW,Col. of Charleston,V,,,True,False,,2
2021,2,27,UNCW,Elon,H,77.0,80.0,False,False,,2
2021,3,6,UNCW,William & Mary,N,60.0,73.0,False,False,,2
2020,11,25,UNI,Western Ky.,N,87.0,93.0,False,False,,2
